status	sim_time	in_0	in_1	
0	7.30461	1	1	
1	7.95686	0	0	
1	8.55129	0	0	
1	9.353	0	0	
0	6.13182	1	1	
1	6.46247	0	0	
1	7.69862	0	0	
1	8.56581	0	0	
1	9.69391	0	0	
0	0.891922	1	1	
1	0.930046	0	0	
1	2.46831	0	0	
1	2.88601	0	0	
0	20.6535	0.103918	1	
0	6.25008	1	1	
1	6.53368	0	0	
1	7.46564	0	0	
1	8.22849	0	0	
0	4.16547	1	1	
1	4.92766	0	0	
0	2.37043	1	1	
0	0.11204	1	1	
1	0.630928	0	0	
1	1.3473	0	0	
1	1.51655	0	0	
1	2.43491	0	0	
1	2.80534	0	0	
1	3.14157	0	0	
1	4.38811	0	0	
0	5.19136	1	1	
0	1.75559	1	1	
1	2.05167	0	0	
1	2.19408	0	0	
1	5.33725	0	0	
1	5.44074	0	0	
0	3.66271	1	1	
1	4.01834	0	0	
1	4.82926	0	0	
0	44.1196	0.126983	1	
0	30.6022	1	1	
0	6.30152	1	1	
1	6.70128	0	0	
1	6.90022	0	0	
1	8.83007	0	0	
0	8.92738	1	1	
1	9.17143	0	0	
1	9.43937	0	0	
1	12.2087	0	0	
0	4.15029	1	1	
1	4.18541	0	0	
1	4.2566	0	0	
1	4.865	0	0	
1	6.86572	0	0	
0	8.57982	1	1	
0	26.8267	0.1811	1	
0	13.2088	1	1	
0	13.2632	1	1	
1	13.2726	0	0	
1	13.4892	0	0	
1	13.5742	0	0	
1	13.6794	0	0	
1	13.8625	0	0	
1	15.7313	0	0	
1	18.2476	0	0	
0	2.90334	1	1	
1	3.56146	0	0	
1	4.014	0	0	
0	0.208567	1	1	
1	0.452694	0	0	
1	4.24148	0	0	
1	5.30389	0	0	
1	6.14528	0	0	
1	7.13961	0	0	
1	8.86873	0	0	
0	10.3762	1	1	
1	10.8202	0	0	
0	17.2711	0.677017	1	
1	17.3329	0	0	
1	17.631	0	0	
0	54.3136	0.102684	1	
0	4.04925	1	1	
1	4.29128	0	0	
1	4.45194	0	0	
1	4.69003	0	0	
1	5.43316	0	0	
0	8.28806	1	1	
1	8.72504	0	0	
0	10.1201	1	1	
1	10.2877	0	0	
1	10.7241	0	0	
1	10.8479	0	0	
1	11.2317	0	0	
0	11.8255	1	1	
1	12.1126	0	0	
0	19.4152	0.374923	1	
1	19.7074	0	0	
0	16.858	1	1	
0	8.15248	1	1	
1	8.4434	0	0	
1	8.90415	0	0	
0	4.53848	1	1	
1	4.97023	0	0	
1	5.01836	0	0	
0	5.20993	1	1	
1	5.40317	0	0	
1	5.45472	0	0	
1	5.75222	0	0	
1	6.25691	0	0	
1	6.71669	0	0	
1	8.92413	0	0	
0	7.73773	1	1	
1	8.15358	0	0	
0	12.1432	0.330123	1	
0	52.2716	0.146078	1	
1	53.2477	0	0	
1	53.5239	0	0	
1	54.43	0	0	
0	12.3892	1	1	
1	12.6393	0	0	
1	13.1348	0	0	
1	14.2802	0	0	
0	8.34208	1	1	
1	8.47633	0	0	
1	11.0772	0	0	
1	11.2646	0	0	
0	13.5691	1	1	
1	14.5446	0	0	
1	14.7121	0	0	
1	14.8714	0	0	
0	11.9152	1	1	
1	12.1658	0	0	
0	0.981093	1	1	
1	1.21157	0	0	
1	2.46743	0	0	
1	2.55183	0	0	
1	4.8828	0	0	
1	12.4639	0	0	
1	13.4548	0	0	
1	14.1964	0	0	
0	16.0793	1	1	
0	9.31516	1	1	
0	1.99449	1	1	
1	2.26115	0	0	
1	2.39509	0	0	
1	2.53892	0	0	
1	2.90415	0	0	
0	2.98204	1	1	
1	3.09022	0	0	
1	3.17823	0	0	
1	5.6976	0	0	
0	14.0048	1	0.513027	
1	14.3501	0	0	
1	15.0144	0	0	
0	8.74057	1	1	
1	8.7712	0	0	
1	8.86926	0	0	
1	14.3778	0	0	
1	14.4387	0	0	
1	16.302	0	0	
1	16.3461	0	0	
0	4.17016	1	1	
1	4.25438	0	0	
1	4.93196	0	0	
1	5.19074	0	0	
0	9.4402	1	0.616845	
0	14.3318	0.487821	1	
1	14.4616	0	0	
1	14.7747	0	0	
1	16.2402	0	0	
1	16.267	0	0	
1	16.3664	0	0	
1	16.4436	0	0	
1	16.4539	0	0	
1	16.6165	0	0	
0	39.2498	0.433564	1	
0	12.4871	1	1	
1	12.5631	0	0	
1	12.564	0	0	
1	14.144	0	0	
1	18.1111	0	0	
0	17.6455	1	1	
0	14.4273	1	1	
1	15.1151	0	0	
0	5.68619	0.520485	1	
1	5.77605	0	0	
1	6.66428	0	0	
1	6.74206	0	0	
0	2.6651	1	1	
1	3.19249	0	0	
1	3.70415	0	0	
1	4.89669	0	0	
1	6.47238	0	0	
0	6.87095	1	1	
1	6.89948	0	0	
1	6.91516	0	0	
0	7.05031	1	1	
1	7.37236	0	0	
0	11.8054	1	0.426501	
0	11.8582	1	1	
1	11.8858	0	0	
0	11.94	1	1	
0	6.28132	1	1	
0	5.77766	1	1	
1	5.78633	0	0	
1	6.45272	0	0	
1	6.8696	0	0	
0	0.464014	1	1	
1	0.885363	0	0	
1	0.995554	0	0	
1	1.23658	0	0	
0	35.1299	0.145081	1	
0	29.4654	1	1	
0	23.4652	1	1	
0	16.2651	1	1	
1	16.2887	0	0	
1	17.6936	0	0	
1	18.4401	0	0	
1	23.1448	0	0	
0	16.4878	1	1	
1	16.8189	0	0	
1	17.0028	0	0	
1	17.4311	0	0	
0	22.5143	1	1	
1	23.3973	0	0	
0	3.7427	1	1	
1	3.87508	0	0	
1	3.98016	0	0	
1	4.884	0	0	
0	0.465616	1	1	
1	1.22232	0	0	
1	1.62204	0	0	
1	1.75247	0	0	
1	2.69386	0	0	
1	7.29869	0	0	
0	4.0213	1	0.85174	
1	4.12941	0	0	
1	4.99606	0	0	
1	5.4644	0	0	
0	2.24106	1	1	
1	3.15555	0	0	
1	3.70033	0	0	
1	4.30978	0	0	
0	6.48757	1	1	
0	7.36101	1	0.405896	
0	3.22636	1	0.515406	
1	3.77986	0	0	
1	3.85541	0	0	
1	4.70086	0	0	
1	7.52608	0	0	
0	14.1951	1	0.39003	
0	12.9157	1	1	
1	12.9467	0	0	
1	13.5281	0	0	
1	14.286	0	0	
0	19.2823	0.12604	1	
0	15.389	1	1	
0	12.1386	1	1	
1	12.7243	0	0	
1	13.6804	0	0	
0	9.28571	1	0.554737	
1	9.3243	0	0	
1	9.5163	0	0	
0	2.1478	1	0.609953	
1	2.33568	0	0	
1	2.54043	0	0	
1	2.65028	0	0	
1	2.71214	0	0	
0	0.999976	1	1	
1	1.02639	0	0	
1	1.03152	0	0	
1	1.36182	0	0	
1	2.12014	0	0	
1	3.28807	0	0	
0	13.0625	1	0.317233	
0	17.6127	0.539781	0.686607	
1	18.1024	0	0	
0	20.0335	1	0.545352	
1	20.1227	0	0	
0	24.6059	0.749485	1	
0	29.8357	1	0.831886	
0	18.4757	0.00953606	1	
1	18.7125	0	0	
0	11.5697	1	1	
0	5.7561	1	0.633727	
0	0.189373	1	1	
1	1.13853	0	0	
1	2.48045	0	0	
1	5.40395	0	0	
1	6.27638	0	0	
1	6.51044	0	0	
1	6.81585	0	0	
1	7.15769	0	0	
1	7.47334	0	0	
0	8.05891	1	1	
1	8.52574	0	0	
1	9.26509	0	0	
0	9.67274	1	1	
0	3.52227	1	1	
1	4.07938	0	0	
1	4.20831	0	0	
1	4.36776	0	0	
1	5.11247	0	0	
1	9.91835	0	0	
0	18.7791	0.530337	1	
0	3.03069	1	1	
1	3.5906	0	0	
1	3.75974	0	0	
0	1.1195	1	1	
1	2.67721	0	0	
1	2.70559	0	0	
1	3.94098	0	0	
1	4.60824	0	0	
0	6.46368	1	1	
1	6.83341	0	0	
0	7.62838	1	1	
1	7.63153	0	0	
1	7.72563	0	0	
1	8.45884	0	0	
1	8.60914	0	0	
1	8.67654	0	0	
1	8.98902	0	0	
0	14.0191	1	0.676235	
0	14.1142	1	1	
0	4.40329	1	1	
1	4.8159	0	0	
1	5.29905	0	0	
1	5.45805	0	0	
1	7.49674	0	0	
0	18.0033	0.473816	1	
0	17.2365	1	1	
0	2.37143	1	1	
1	2.44435	0	0	
1	2.52691	0	0	
1	3.51825	0	0	
0	26.4975	0.00806617	1	
1	26.7224	0	0	
0	11.363	1	1	
0	2.60057	1	1	
1	2.79031	0	0	
0	4.3762	1	1	
1	4.53605	0	0	
0	4.52411	1	1	
1	5.19689	0	0	
1	5.2966	0	0	
1	5.52579	0	0	
1	5.67694	0	0	
0	4.38324	1	1	
1	4.45945	0	0	
1	5.02021	0	0	
0	1.82218	1	1	
0	2.04082	1	1	
0	0.8042	1	1	
1	0.909595	0	0	
1	1.56109	0	0	
1	2.69814	0	0	
1	2.70958	0	0	
1	3.27506	0	0	
0	2.97767	1	1	
1	3.03378	0	0	
1	3.19876	0	0	
1	3.28424	0	0	
1	3.69016	0	0	
0	11.9976	0.140658	1	
0	12.1735	1	1	
1	12.4416	0	0	
0	5.8938	1	1	
1	6.08984	0	0	
1	6.19641	0	0	
1	8.15155	0	0	
1	9.92495	0	0	
0	11.3124	1	1	
1	11.5404	0	0	
1	11.8496	0	0	
1	12.1932	0	0	
1	12.7585	0	0	
0	5.13853	1	1	
0	1.79117	1	1	
1	2.41436	0	0	
1	2.46636	0	0	
1	5.15092	0	0	
0	7.73766	1	0.69596	
1	8.01104	0	0	
1	8.13308	0	0	
0	9.89994	1	0.881553	
1	9.95298	0	0	
0	21.4949	0.158838	1	
0	18.7006	1	1	
0	2.91571	1	1	
1	3.03966	0	0	
1	3.63621	0	0	
1	3.99344	0	0	
1	4.38919	0	0	
0	11.031	1	1	
1	11.2517	0	0	
0	14.5161	1	0.640074	
1	14.5182	0	0	
1	14.7579	0	0	
1	15.9872	0	0	
0	11.8442	1	0.782771	
0	2.84813	1	0.425371	
1	3.02238	0	0	
1	3.07621	0	0	
1	3.13804	0	0	
1	3.20705	0	0	
1	3.92697	0	0	
0	6.31618	1	0.726005	
0	15.003	1	0.428209	
1	15.1037	0	0	
1	15.1152	0	0	
1	15.1574	0	0	
0	16.0557	1	1	
1	16.3771	0	0	
1	17.1818	0	0	
0	3.76885	0.353641	1	
1	4.16737	0	0	
1	4.79346	0	0	
1	6.3627	0	0	
0	39.8733	0.0392648	1	
0	10.878	1	1	
1	10.9228	0	0	
0	6.3162	1	1	
1	6.7058	0	0	
0	1.9568	1	1	
1	2.07154	0	0	
1	2.17309	0	0	
1	2.90064	0	0	
1	3.81456	0	0	
1	7.01727	0	0	
1	8.53473	0	0	
1	8.87076	0	0	
1	10.9753	0	0	
0	6.92851	1	1	
1	6.99869	0	0	
1	8.14972	0	0	
1	8.96691	0	0	
0	1.65213	1	1	
1	2.49414	0	0	
1	2.56306	0	0	
1	5.03633	0	0	
0	5.06787	1	1	
0	5.61138	1	1	
0	4.06471	1	1	
1	4.20162	0	0	
1	4.20841	0	0	
1	5.89212	0	0	
1	6.09034	0	0	
0	6.65827	1	1	
1	6.7229	0	0	
1	7.00741	0	0	
1	7.06354	0	0	
0	23.8359	0.0496727	1	
1	24.1456	0	0	
0	24.4835	1	1	
0	18.6675	1	1	
1	19.5273	0	0	
1	19.5384	0	0	
0	4.56903	1	1	
1	4.68821	0	0	
1	4.85208	0	0	
1	5.07588	0	0	
1	7.0607	0	0	
0	13.306	1	1	
0	26.1641	0.540534	0.878345	
0	5.27888	1	1	
1	5.92783	0	0	
1	6.75256	0	0	
1	7.48571	0	0	
0	27.7442	0.495593	1	
0	19.4805	1	1	
1	19.884	0	0	
0	2.00883	1	0.734561	
1	2.027	0	0	
1	2.11322	0	0	
0	11.5106	1	0.292925	
1	11.5907	0	0	
0	7.30446	1	1	
1	7.32209	0	0	
1	7.80758	0	0	
1	8.25841	0	0	
0	16.4636	1	0.579993	
1	17.3701	0	0	
0	29.3971	0.537833	1	
0	2.71642	1	1	
1	3.05833	0	0	
1	3.13681	0	0	
1	4.20623	0	0	
1	4.2237	0	0	
0	14.0475	1	1	
1	14.3247	0	0	
0	3.58744	1	1	
1	3.76278	0	0	
0	0.527249	1	1	
1	0.884756	0	0	
1	1.19136	0	0	
1	1.96236	0	0	
1	3.8422	0	0	
0	3.84416	1	1	
1	3.91995	0	0	
1	4.6521	0	0	
0	18.667	0.0696082	1	
0	18.6743	1	1	
0	7.71713	1	1	
1	7.79017	0	0	
1	8.18616	0	0	
1	8.69229	0	0	
1	8.71218	0	0	
0	11.1638	1	1	
1	12.1043	0	0	
1	12.3326	0	0	
1	14.1735	0	0	
0	57.3183	0.268563	1	
0	12.1771	1	1	
1	12.3537	0	0	
1	13.4505	0	0	
1	14.1695	0	0	
0	4.17827	1	1	
1	4.43297	0	0	
1	4.86344	0	0	
1	6.88375	0	0	
1	9.32073	0	0	
0	2.07035	1	1	
1	3.20813	0	0	
0	3.87673	1	1	
0	1.93516	1	1	
1	2.36423	0	0	
1	2.55186	0	0	
1	3.81594	0	0	
1	5.24027	0	0	
0	1.13101	1	1	
1	1.73316	0	0	
1	2.34166	0	0	
1	5.38458	0	0	
1	5.56974	0	0	
1	6.00121	0	0	
1	6.11038	0	0	
1	6.54028	0	0	
0	0.850657	1	1	
1	0.957418	0	0	
0	45.3385	0.333404	0.675476	
0	23.1741	1	1	
0	1.41721	1	1	
1	2.06631	0	0	
1	3.65309	0	0	
0	3.78854	1	1	
1	3.8853	0	0	
1	3.93701	0	0	
0	0.632751	1	1	
1	0.876756	0	0	
1	3.98542	0	0	
0	4.0342	1	0.92741	
0	1.89343	1	1	
1	2.11236	0	0	
1	4.14875	0	0	
1	4.20081	0	0	
1	4.21934	0	0	
1	4.3802	0	0	
1	4.39503	0	0	
0	1.88643	1	1	
1	2.68664	0	0	
1	3.0154	0	0	
0	4.30846	1	1	
1	4.34988	0	0	
1	4.41334	0	0	
1	4.50726	0	0	
0	0.0323632	1	1	
1	1.24683	0	0	
1	1.86998	0	0	
1	4.51873	0	0	
1	4.55257	0	0	
1	4.68569	0	0	
1	5.07047	0	0	
1	5.0987	0	0	
1	5.33804	0	0	
0	6.79859	1	0.817264	
0	13.8058	0.406045	1	
0	13.8699	1	1	
1	13.9062	0	0	
1	14.1323	0	0	
0	6.72913	1	1	
1	6.89103	0	0	
0	8.76582	1	0.892619	
1	9.01879	0	0	
1	9.15866	0	0	
1	10.5708	0	0	
0	8.56317	1	0.298947	
1	8.7791	0	0	
1	9.43675	0	0	
1	10.331	0	0	
0	1.42398	1	0.659498	
1	1.47467	0	0	
1	1.63044	0	0	
1	1.64438	0	0	
1	1.87318	0	0	
1	2.04824	0	0	
1	2.42274	0	0	
0	29.178	0.229286	1	
0	12.1499	1	1	
0	0.243649	1	1	
1	0.432297	0	0	
1	1.4673	0	0	
1	1.70001	0	0	
1	5.08099	0	0	
0	8.97101	1	1	
1	9.00781	0	0	
0	3.33116	1	1	
0	1.04921	1	1	
1	1.12202	0	0	
1	2.23496	0	0	
1	3.17144	0	0	
1	3.47598	0	0	
1	4.0694	0	0	
1	4.28546	0	0	
1	4.68921	0	0	
0	6.22913	1	1	
0	1.02163	1	1	
0	5.39673	1	0.201091	
0	3.68852	1	1	
1	4.84147	0	0	
0	2.83006	1	1	
0	3.41994	1	1	
0	3.48289	1	0.53442	
1	3.55177	0	0	
1	3.5861	0	0	
1	3.77962	0	0	
1	3.95146	0	0	
1	4.21206	0	0	
1	4.28304	0	0	
1	4.80559	0	0	
1	4.91727	0	0	
1	4.94776	0	0	
1	5.22287	0	0	
1	5.4037	0	0	
0	4.55585	1	0.87032	
1	4.83066	0	0	
1	5.02196	0	0	
1	5.48763	0	0	
1	5.51521	0	0	
0	1.67932	1	1	
1	3.02004	0	0	
1	3.64581	0	0	
1	3.76019	0	0	
1	4.46288	0	0	
0	5.44008	1	1	
1	5.97087	0	0	
0	2.42169	1	1	
1	2.5811	0	0	
1	3.15478	0	0	
1	3.9952	0	0	
1	5.75475	0	0	
1	6.09177	0	0	
1	6.16794	0	0	
1	6.26916	0	0	
1	6.31896	0	0	
1	6.32077	0	0	
0	6.90026	1	0.92201	
1	7.2037	0	0	
1	7.3687	0	0	
0	7.3774	1	1	
0	6.7142	1	1	
0	3.09249	1	1	
1	3.65472	0	0	
1	4.41046	0	0	
1	5.44463	0	0	
0	1.42255	1	1	
1	2.6085	0	0	
1	3.14349	0	0	
1	4.5722	0	0	
1	7.0122	0	0	
0	8.20063	0.548383	1	
1	8.34926	0	0	
0	13.2347	0.640779	1	
0	15.1675	1	0.877646	
1	15.3629	0	0	
0	8.10086	1	1	
0	21.4755	1	0.367917	
0	13.062	1	1	
1	13.4893	0	0	
1	13.5621	0	0	
0	10.2101	1	1	
1	10.4304	0	0	
0	5.45208	1	1	
1	5.80608	0	0	
1	7.13277	0	0	
1	7.26097	0	0	
1	10.9774	0	0	
1	11.4467	0	0	
1	12.2643	0	0	
0	14.0884	1	1	
1	14.1024	0	0	
0	5.50324	1	1	
1	6.03062	0	0	
0	5.37727	1	1	
1	5.44852	0	0	
1	5.45778	0	0	
1	5.70476	0	0	
1	6.24876	0	0	
1	6.88236	0	0	
1	7.14489	0	0	
0	13.2142	1	0.562397	
0	8.2154	1	1	
0	0.909784	1	1	
1	1.08468	0	0	
1	2.36439	0	0	
1	2.47924	0	0	
1	3.21662	0	0	
0	3.46734	1	1	
1	3.58787	0	0	
1	3.88422	0	0	
1	4.35474	0	0	
0	10.5472	1	0.66737	
0	11.0643	1	1	
1	11.5072	0	0	
0	2.17025	1	1	
0	1.31448	1	0.124416	
0	19.7018	0.00465859	1	
0	9.08743	1	1	
1	9.5362	0	0	
1	9.59991	0	0	
1	9.65724	0	0	
1	10.6135	0	0	
0	13.9507	1	1	
0	1.24566	1	1	
1	1.50009	0	0	
1	1.68014	0	0	
1	2.91932	0	0	
1	3.7411	0	0	
0	5.25435	1	1	
1	5.45038	0	0	
1	6.15554	0	0	
0	9.67774	1	0.0591939	
1	10.0573	0	0	
0	0.993432	1	1	
1	2.06522	0	0	
1	2.73408	0	0	
1	2.74467	0	0	
0	6.37813	1	1	
1	6.57533	0	0	
0	0.366858	1	1	
1	0.812896	0	0	
1	1.29806	0	0	
0	5.02463	1	1	
1	5.19534	0	0	
1	5.39251	0	0	
1	5.68607	0	0	
1	6.39945	0	0	
0	35.9542	0.0703318	1	
0	36.0507	1	1	
0	35.8008	1	1	
0	11.4523	1	1	
1	11.7333	0	0	
1	12.1618	0	0	
1	12.6185	0	0	
0	10.7658	1	1	
1	11.2231	0	0	
0	2.33757	1	1	
1	2.37493	0	0	
1	2.40741	0	0	
1	2.57614	0	0	
1	2.89383	0	0	
0	6.10621	1	1	
0	2.23014	1	1	
1	2.40362	0	0	
0	0.834507	1	1	
1	0.933209	0	0	
1	2.62633	0	0	
0	33.4384	0.0803477	1	
0	16.5806	1	1	
0	9.90143	1	1	
1	10.1111	0	0	
1	10.2203	0	0	
0	11.3287	1	1	
1	11.632	0	0	
1	11.901	0	0	
1	12.4195	0	0	
1	12.7382	0	0	
1	14.7659	0	0	
1	17.1082	0	0	
1	17.3193	0	0	
0	4.54996	1	1	
1	4.71827	0	0	
1	5.20104	0	0	
0	7.2014	1	1	
1	7.51896	0	0	
1	8.51005	0	0	
0	5.15352	1	1	
1	5.40384	0	0	
1	5.71302	0	0	
1	5.92686	0	0	
1	7.77375	0	0	
0	1.21372	1	1	
1	1.6207	0	0	
1	1.9132	0	0	
1	2.04209	0	0	
1	4.03896	0	0	
1	8.56788	0	0	
0	9.24271	1	0.920266	
1	9.83814	0	0	
1	9.85674	0	0	
0	2.76144	1	0.451346	
0	3.29001	1	0.228099	
1	3.60892	0	0	
1	3.72654	0	0	
1	3.92061	0	0	
1	3.92491	0	0	
1	4.1971	0	0	
0	8.78816	1	0.610024	
0	7.8852	1	0.446449	
1	8.29031	0	0	
0	3.79108	1	0.035734	
1	4.63464	0	0	
1	5.09534	0	0	
1	6.54215	0	0	
1	7.0161	0	0	
0	11.1406	0.331783	1	
1	11.2958	0	0	
0	35.9491	0.334965	1	
0	7.18926	1	1	
1	7.43181	0	0	
1	7.47963	0	0	
1	7.63775	0	0	
1	9.03641	0	0	
0	38.4326	0.30859	1	
0	17.3533	1	1	
0	12.7937	1	1	
0	13.0972	1	1	
1	13.2083	0	0	
1	13.2721	0	0	
1	13.4718	0	0	
1	13.9679	0	0	
0	1.14473	1	1	
1	1.14956	0	0	
1	1.26728	0	0	
1	2.70023	0	0	
1	5.12934	0	0	
0	5.95288	1	1	
1	6.08977	0	0	
1	6.37188	0	0	
1	6.58262	0	0	
0	2.94478	1	1	
1	3.88891	0	0	
1	4.18806	0	0	
1	4.89202	0	0	
1	5.00574	0	0	
1	8.63337	0	0	
0	9.28692	1	1	
1	9.29577	0	0	
1	9.39048	0	0	
1	11.4491	0	0	
0	5.12571	1	1	
1	5.13304	0	0	
1	5.29483	0	0	
1	5.4565	0	0	
1	5.84093	0	0	
0	10.8957	1	0.915801	
0	34.1538	0.161414	1	
0	2.08757	1	1	
1	2.30558	0	0	
1	2.45501	0	0	
1	2.80779	0	0	
1	12.9434	0	0	
0	15.5929	1	1	
0	6.7576	1	1	
1	6.83766	0	0	
1	7.27052	0	0	
1	7.5689	0	0	
0	8.11223	1	1	
0	2.92429	1	1	
1	3.22528	0	0	
1	5.68236	0	0	
1	7.08432	0	0	
1	8.39759	0	0	
1	8.50522	0	0	
1	8.81016	0	0	
0	15.2066	1	0.582368	
1	15.2952	0	0	
0	0.467171	1	1	
1	0.569355	0	0	
1	1.86047	0	0	
1	2.85091	0	0	
1	7.71927	0	0	
0	8.14021	1	1	
0	7.59986	1	1	
1	7.68773	0	0	
1	7.75357	0	0	
1	8.0313	0	0	
1	8.1468	0	0	
0	1.40585	1	1	
1	1.46444	0	0	
1	1.49686	0	0	
1	1.59845	0	0	
1	4.5939	0	0	
0	6.8206	1	1	
1	6.90035	0	0	
1	7.54777	0	0	
1	8.45456	0	0	
1	8.70575	0	0	
1	8.74458	0	0	
0	45.4663	0.0300559	1	
0	20.9857	1	1	
1	21.0154	0	0	
0	5.24632	1	1	
1	6.49735	0	0	
0	4.11807	1	1	
1	4.40336	0	0	
1	4.94391	0	0	
1	5.70956	0	0	
1	6.16639	0	0	
1	6.77936	0	0	
1	7.07303	0	0	
0	7.90264	1	1	
1	8.07105	0	0	
1	8.14501	0	0	
1	8.9622	0	0	
1	9.3824	0	0	
1	10.033	0	0	
0	10.1463	1	1	
0	4.77545	1	1	
1	6.03829	0	0	
1	6.15423	0	0	
0	10.2247	0.806344	1	
0	8.43061	1	1	
1	9.39452	0	0	
0	6.20537	1	1	
1	6.30551	0	0	
1	6.47063	0	0	
0	3.92822	1	1	
0	1.82051	1	1	
1	2.18324	0	0	
1	2.30667	0	0	
0	1.86367	1	1	
1	1.88566	0	0	
1	2.06235	0	0	
1	2.44442	0	0	
1	2.91201	0	0	
1	3.94165	0	0	
1	4.11319	0	0	
0	5.37979	1	1	
1	5.65813	0	0	
1	6.47093	0	0	
0	3.33707	1	1	
1	3.34718	0	0	
1	4.7147	0	0	
0	27.7655	0.113984	1	
0	14.2299	1	1	
0	3.61643	1	1	
1	4.18819	0	0	
1	4.94103	0	0	
1	5.41101	0	0	
0	6.76453	1	1	
1	7.35984	0	0	
0	6.38226	1	1	
1	6.65172	0	0	
0	0.894303	1	1	
1	1.05195	0	0	
1	1.26767	0	0	
1	1.78371	0	0	
1	2.97508	0	0	
0	4.32406	1	1	
1	4.40994	0	0	
1	4.94858	0	0	
1	5.7289	0	0	
1	7.74112	0	0	
1	7.97954	0	0	
0	8.13418	1	1	
1	8.42612	0	0	
0	8.69709	1	1	
1	8.85055	0	0	
1	8.93294	0	0	
1	9.39052	0	0	
0	7.36791	1	1	
1	7.37225	0	0	
1	7.55641	0	0	
0	8.73576	1	1	
1	8.74295	0	0	
1	8.78534	0	0	
0	6.92849	1	1	
1	7.83187	0	0	
1	8.62823	0	0	
1	8.87299	0	0	
0	1.38375	1	1	
1	1.61535	0	0	
1	2.37294	0	0	
0	1.95161	1	1	
1	2.42673	0	0	
1	2.48879	0	0	
1	2.58721	0	0	
1	3.00877	0	0	
1	3.776	0	0	
0	7.21543	1	1	
0	23.7755	0.158981	1	
0	27.5078	0.90479	1	
0	27.6959	1	1	
0	25.0448	1	1	
0	10.1568	1	1	
0	7.69699	1	1	
1	7.95097	0	0	
1	8.04604	0	0	
0	1.60393	1	1	
1	1.81961	0	0	
1	2.03651	0	0	
1	2.17255	0	0	
1	3.99438	0	0	
0	7.50641	1	1	
1	7.67238	0	0	
1	9.58352	0	0	
1	10.2222	0	0	
1	10.323	0	0	
1	10.4524	0	0	
0	5.95547	1	1	
1	6.07981	0	0	
1	6.93599	0	0	
1	10.5027	0	0	
0	5.82138	1	1	
1	6.8029	0	0	
1	8.10459	0	0	
0	10.5177	1	1	
0	26.1096	0.117225	1	
0	13.2139	1	0.946187	
0	0.921754	1	1	
1	2.01855	0	0	
1	2.02795	0	0	
1	3.72236	0	0	
0	4.49919	1	1	
1	4.65212	0	0	
1	4.68255	0	0	
0	4.87502	1	1	
1	5.06922	0	0	
1	5.58451	0	0	
1	5.59745	0	0	
0	5.86117	1	1	
1	5.89347	0	0	
1	6.11152	0	0	
0	2.58373	1	1	
1	3.17393	0	0	
1	3.19178	0	0	
1	3.57929	0	0	
1	5.50668	0	0	
0	0.482642	1	1	
1	0.723982	0	0	
1	2.16126	0	0	
1	2.7517	0	0	
0	5.49221	1	1	
1	6.21947	0	0	
0	13.4359	0.0780747	1	
0	5.77261	1	1	
1	6.87757	0	0	
0	1.01775	1	1	
1	1.15074	0	0	
1	1.57419	0	0	
1	2.74616	0	0	
1	4.11132	0	0	
1	7.92206	0	0	
1	8.86235	0	0	
0	17.1052	1	0.477575	
1	17.195	0	0	
0	23.3504	0.735568	1	
0	22.7594	1	1	
0	5.57111	1	1	
1	6.08228	0	0	
1	7.40421	0	0	
1	9.00577	0	0	
1	13.221	0	0	
0	21.9893	1	1	
0	8.25844	1	1	
0	8.36613	1	1	
1	8.45007	0	0	
1	8.59387	0	0	
0	2.94664	1	1	
0	2.03682	0.0639482	1	
1	2.33984	0	0	
1	2.98632	0	0	
1	2.99225	0	0	
1	3.698	0	0	
1	3.7305	0	0	
1	5.84419	0	0	
1	8.67669	0	0	
0	4.00802	1	1	
1	4.0823	0	0	
1	4.17134	0	0	
0	6.87792	0.0626946	1	
0	12.494	0.334512	1	
0	6.61988	1	1	
1	6.65524	0	0	
1	6.86108	0	0	
1	8.14193	0	0	
0	5.73985	1	1	
1	6.00158	0	0	
0	6.16225	1	1	
1	6.16648	0	0	
1	6.17919	0	0	
1	6.28493	0	0	
1	6.47712	0	0	
0	13.9925	1	0.672316	
0	5.4873	1	1	
0	21.1911	0.207484	1	
1	21.2579	0	0	
0	36.7855	0.461561	0.918867	
0	19.3159	1	1	
0	15.5282	1	1	
1	15.6604	0	0	
0	0.583777	1	1	
1	0.623419	0	0	
1	0.664606	0	0	
1	4.67275	0	0	
1	5.59119	0	0	
0	8.87877	1	1	
0	1.60549	1	1	
1	1.73366	0	0	
1	3.15875	0	0	
1	3.74681	0	0	
1	3.79151	0	0	
0	1.00175	1	1	
1	1.22945	0	0	
1	1.36588	0	0	
1	2.76488	0	0	
1	3.28323	0	0	
1	9.51263	0	0	
1	9.52658	0	0	
0	9.8638	1	1	
0	3.52585	1	1	
1	3.77946	0	0	
1	4.00315	0	0	
1	4.04594	0	0	
0	2.28289	0.00968844	1	
1	2.36422	0	0	
1	2.4428	0	0	
1	2.70364	0	0	
1	3.65114	0	0	
1	4.08065	0	0	
1	4.89019	0	0	
0	0.975523	1	1	
1	1.04057	0	0	
1	1.12006	0	0	
1	2.84695	0	0	
0	5.58025	1	1	
1	5.58661	0	0	
1	5.74	0	0	
1	5.80072	0	0	
1	7.18426	0	0	
